88689.82,54038.78,19930.38,24771.04,-10360.91,-33028.9,-20645.24,-32994.42,-35473.46,-37309.43,-11039.34,-27885.1,-10416.7,-6146.589,-1838.932
87152.79,53297.6,19027.49,24262.04,-10911.66,-33462.18,-20776.53,-33525.52,-35439.29,-37814.06,-11073.73,-26621.07,-10185.22,-5982.242,-2173.292
86139.01,52219.52,18392.13,23583.39,-11496.82,-33728.81,-21432.98,-33824.26,-36225.3,-38116.84,-11452.03,-24782.5,-9953.74,-6113.72,-1838.932
85027.12,51242.51,17790.2,22633.26,-11806.61,-34528.7,-21597.09,-34488.13,-36362,-38789.7,-11245.68,-23709.99,-9887.602,-5883.634,-2039.548
83686.3,50602.39,16820.44,21717.07,-12563.89,-34595.36,-22253.54,-34454.94,-36703.75,-39260.69,-11348.86,-22139.54,-9821.464,-5850.764,-1738.624
82541.7,49355.86,16285.39,21004.48,-13149.05,-35028.64,-22319.18,-35317.97,-37250.55,-39327.97,-11486.42,-20952.13,-9523.845,-6146.589,-1671.752
81331.7,48311.47,15349.07,20156.16,-13734.22,-35361.93,-22745.87,-35716.29,-37660.65,-39933.54,-11108.12,-19994.54,-9887.602,-5785.025,-1504.572
80252.52,47536.6,14479.62,19341.77,-14250.54,-35795.2,-23139.74,-36048.23,-38070.75,-40269.96,-10661.04,-18653.9,-10119.08,-5752.156,-1604.88
78944.41,46357.45,13576.73,18493.45,-14835.7,-36295.14,-23632.07,-36380.16,-38549.2,-40303.6,-10661.04,-17887.83,-10218.29,-5686.417,-1571.444
77996.02,45616.27,13376.09,17746.92,-14938.97,-36761.74,-23993.12,-36778.49,-38925.13,-40202.68,-9904.455,-17160.06,-10152.15,-6146.589,-1604.88
77113.05,44437.12,12372.89,17102.2,-15455.29,-37361.66,-24386.99,-36977.65,-39506.1,-40438.17,-9870.064,-16355.68,-10317.5,-5883.634,-1471.136
75935.75,43561.18,11770.96,16627.13,-16315.83,-37428.32,-24813.68,-37741.1,-39506.1,-40202.68,-9663.722,-15589.61,-10548.98,-5686.417,-1471.136
74431.42,42584.17,10901.51,15405.55,-16591.2,-37794.93,-25437.3,-38006.65,-40018.72,-40269.96,-9251.036,-15053.36,-10416.71,-5949.373,-1571.444
73286.83,41371.33,9931.748,14794.75,-16969.84,-38628.16,-25601.42,-38338.59,-40599.69,-40000.82,-8907.132,-14402.19,-10813.53,-5850.765,-1671.752
72436.56,40798.59,9630.786,13912.5,-17761.53,-38594.83,-26028.1,-38736.91,-40941.44,-39765.32,-8803.96,-14019.16,-10747.39,-5752.157,-1571.444
71193.85,39754.2,8727.899,13505.3,-18312.28,-39228.08,-26356.33,-39367.59,-41112.31,-39529.83,-8494.446,-13827.64,-10813.53,-5982.243,-2072.984
69983.85,38844.57,7724.692,12623.05,-18863.02,-39361.39,-26979.95,-39566.75,-41624.93,-39361.62,-8803.96,-13559.51,-10945.81,-5916.504,-1805.496
69035.47,37833.86,7323.41,11740.79,-19069.55,-39961.31,-26947.13,-39998.27,-41624.93,-39731.68,-8356.884,-13674.42,-11441.84,-5719.288,-2307.036
67825.48,37059,6286.761,11130,-19551.45,-40327.93,-27439.46,-40297,-42171.73,-39798.96,-8666.398,-14134.07,-11673.32,-5160.506,-2373.908
66942.49,36351.5,5584.516,10044.14,-20033.35,-40427.92,-27866.15,-40927.68,-42410.96,-40438.17,-8184.932,-14708.62,-11871.74,-5259.115,-2307.036
66059.52,35239.73,4982.591,9535.149,-20687.36,-41061.17,-28391.31,-41126.84,-42479.31,-41413.8,-8047.37,-14670.32,-11871.74,-4568.856,-2139.856
64849.52,34498.55,4414.107,9026.155,-21134.84,-41361.13,-28719.54,-41425.59,-42855.23,-41851.15,-8150.541,-15015.05,-11408.77,-4864.681,-2273.601
63901.14,33824.75,3845.624,8279.631,-21685.58,-41561.1,-28982.12,-41823.91,-42479.31,-42557.64,-7290.779,-15474.7,-11342.63,-4470.248,-2474.217
62789.25,32578.22,3043.058,7295.576,-22133.06,-41994.38,-29408.81,-42288.62,-42137.56,-43264.14,-7187.608,-15551.3,-11144.22,-3977.206,-2373.908
61579.25,31870.73,2340.813,6888.38,-22614.96,-42460.98,-29507.27,-42852.91,-41214.84,-43836.05,-6946.875,-15781.13,-10945.81,-4141.553,-2574.524
60565.46,31028.48,1571.687,6209.721,-22752.65,-43060.9,-29999.61,-42852.91,-39676.97,-43836.05,-6602.97,-15474.7,-10813.53,-3747.119,-2674.832
59682.49,30186.23,1136.964,5463.196,-23647.61,-42927.59,-30229.36,-43516.78,-37079.68,-43836.05,-6499.799,-15168.27,-10515.91,-3648.511,-2541.088
58570.59,29310.29,501.599,4750.605,-23922.98,-43727.48,-30951.45,-44081.08,-35131.72,-43869.7,-6018.333,-15206.57,-10515.91,-3517.033,-2674.832
57491.4,28400.66,-167.1801,4173.746,-24336.04,-43960.79,-31017.1,-44313.43,-33422.98,-43196.85,-5708.818,-15053.36,-10780.46,-2793.905,-2875.448
56771.94,27592.09,-769.0283,3427.22,-25093.31,-44127.43,-31410.96,-44313.43,-31645.89,-42624.93,-5846.379,-14861.84,-10780.46,-2530.949,-2641.397
55529.24,26985.67,-1671.801,2714.629,-25196.57,-44727.35,-31443.79,-44910.92,-30039.67,-41245.59,-5880.77,-14134.07,-10548.98,-2629.557,-2541.088
54744.38,25974.97,-2106.469,2103.836,-25506.37,-45060.64,-31706.37,-45043.69,-28809.38,-40337.24,-5743.208,-13942.55,-10945.81,-2235.124,-2607.961
53534.37,25233.79,-2574.573,1289.445,-26263.64,-45460.59,-31772.01,-45309.24,-26588.02,-38924.26,-6087.113,-13521.21,-10879.67,-2005.037,-2106.42
52847.62,24290.47,-3276.729,1085.848,-26848.81,-45493.91,-32001.77,-45873.53,-25665.29,-37847.71,-5777.599,-13329.69,-10780.46,-1906.429,-2373.908
51801.13,23650.36,-4146.065,135.7252,-27193.02,-45860.53,-31575.08,-46172.27,-24400.83,-36434.72,-5949.551,-12755.13,-10780.46,-1906.429,-2206.728
50787.34,22909.18,-4547.298,-475.0433,-27606.08,-46460.45,-31410.96,-46271.85,-24024.9,-34584.39,-5811.989,-12487.01,-10548.98,-1479.126,-2407.344
49773.56,22100.62,-5249.454,-1051.881,-28087.98,-46560.44,-31214.03,-46736.56,-23478.11,-33440.55,-5846.379,-12027.36,-10284.43,-1610.604,-2307.036
48955.99,21359.44,-5851.302,-1764.446,-28638.72,-46927.06,-30327.83,-47433.63,-23170.53,-31993.93,-6224.674,-11261.29,-10218.29,-1347.648,-2373.908
48007.61,20281.36,-6453.15,-2307.353,-29086.2,-47060.38,-29737.03,-47367.24,-22965.48,-31018.3,-6224.674,-10954.86,-10052.95,-1084.692,-1972.676
47059.23,19674.94,-6954.691,-2952.054,-29499.26,-47560.31,-29014.94,-47732.37,-22726.26,-29437.11,-6224.674,-10456.91,-9623.052,-1281.909,-1972.676
46012.74,19034.82,-7690.282,-3698.55,-29809.05,-47793.61,-28785.18,-47367.24,-22589.56,-28495.12,-6293.456,-10571.82,-9259.293,-1380.517,-1939.24
45293.28,18158.88,-8158.387,-4411.115,-30153.27,-48126.9,-27997.45,-47002.11,-22692.09,-27452.2,-6087.113,-9882.355,-8928.605,-1117.562,-2139.856
44115.98,17384.01,-8927.415,-4920.089,-30669.59,-48460.19,-26651.73,-45541.59,-22589.56,-25938.29,-6431.017,-9805.748,-8531.777,-1446.257,-1805.496
43134.9,16710.21,-9629.571,-5462.996,-30979.38,-49026.78,-26586.08,-43616.36,-22521.21,-24895.38,-6362.236,-9269.496,-8168.019,-1577.734,-1671.752
42121.11,15699.51,-10030.8,-6379.151,-31426.87,-49326.74,-25699.88,-38272.2,-22760.43,-24087.96,-6052.722,-9077.978,-8134.952,-1249.04,-1437.7
41499.76,15194.16,-10231.42,-6752.399,-31667.81,-49460.05,-25141.9,-33558.71,-22589.56,-23213.26,-5983.941,-9001.37,-7671.986,-1610.604,-1504.572
40485.98,14318.22,-11201.06,-7261.374,-32390.67,-49660.03,-24321.35,-29608.67,-22350.33,-22372.2,-5571.256,-8963.066,-7506.642,-1511.995,-1303.956
39799.22,13812.87,-11602.3,-7872.144,-32493.93,-49860,-24452.63,-27783.03,-22145.29,-21699.35,-5708.818,-8503.422,-7308.229,-1774.951,-1337.392
39047.06,12701.1,-12271.02,-8516.845,-32769.3,-50159.96,-23796.18,-25890.99,-21837.71,-20992.86,-5743.208,-8656.637,-6679.919,-1742.082,-1036.468
38262.19,12566.34,-12571.94,-9331.205,-33457.73,-50193.29,-23106.92,-25094.35,-21940.24,-20723.72,-5433.694,-8311.904,-6514.575,-1709.212,-1270.52
37379.22,11454.57,-13173.79,-9568.727,-33423.31,-50659.89,-22811.52,-24530.06,-21290.92,-19680.81,-5296.132,-8350.207,-6283.093,-1873.559,-1170.212
36332.73,10915.53,-13641.89,-10450.95,-34180.59,-50359.94,-22089.43,-23965.76,-21530.14,-19613.52,-5192.961,-8196.992,-5853.197,-2202.254,-936.1596
35645.97,10140.66,-14377.49,-11027.79,-34455.96,-50226.62,-21859.67,-23567.44,-20778.29,-18705.18,-5124.18,-8120.385,-5820.127,-1873.559,-1003.032
34697.59,9500.545,-14879.03,-11163.51,-35041.12,-50159.96,-21728.38,-23235.51,-20641.59,-18099.62,-4642.713,-7775.652,-5720.921,-2037.907,-768.9796
33716.51,8961.506,-15681.49,-11876.08,-35213.23,-49893.33,-21859.67,-22770.79,-20197.32,-17594.98,-4814.666,-7737.348,-5456.37,-1544.865,-702.1074
33225.97,8018.184,-16216.47,-12385.05,-35660.71,-49426.73,-21334.51,-22339.28,-19821.4,-17191.27,-4470.761,-7392.615,-5489.438,-1742.082,-601.7996
32310.29,7310.694,-16483.96,-12995.82,-35901.66,-49360.07,-20809.35,-21509.44,-19137.9,-16720.28,-4367.589,-7201.097,-5324.094,-1413.387,-501.4917
31460.02,6502.132,-16952.06,-13538.73,-36349.14,-48426.86,-20940.64,-21409.86,-18761.98,-16081.07,-4436.37,-7392.615,-4894.198,-1479.126,-936.1596
30609.75,6266.303,-17453.6,-14149.5,-36590.09,-47893.6,-20513.96,-21077.92,-18249.36,-15677.36,-3886.123,-7124.49,-4497.372,-1742.082,-635.2356
29955.7,5322.981,-17821.4,-14454.89,-37175.25,-46627.1,-20152.91,-20580.02,-17702.56,-15004.51,-4023.684,-6703.149,-4497.372,-1577.734,-401.1834
28974.61,4986.081,-18590.42,-15201.38,-37588.31,-45293.94,-20087.26,-19750.18,-16916.54,-14365.31,-3782.951,-6971.275,-4232.82,-1249.04,-735.5435
28353.26,4345.97,-18724.17,-15642.49,-37622.73,-42094.37,-19890.33,-18953.53,-16130.52,-14197.1,-3817.342,-6588.238,-4166.682,-1314.779,-200.5672
